Statistik;Variante;Jahr;Alter;Region;Bevoelkerungsstand_in1000
Bevölkerungsvorausberechnung;3;2055;20 - 66     ;Bayern                    ;8538,9
Bevölkerungsvorausberechnung;3;2060;20 - 66     ;Bayern                    ;8508,4
Bevölkerungsvorausberechnung;3;2065;20 - 66     ;Bayern                    ;8490
Bevölkerungsvorausberechnung;3;2070;20 - 66     ;Bayern                    ;8520,2
Bevölkerungsvorausberechnung;3;2021;20 - 66     ;Berlin                    ;2366,8
Bevölkerungsvorausberechnung;3;2025;20 - 66     ;Berlin                    ;2509,1
Bevölkerungsvorausberechnung;3;2030;20 - 66     ;Berlin                    ;2562,3
Bevölkerungsvorausberechnung;3;2035;20 - 66     ;Berlin                    ;2600,7
Bevölkerungsvorausberechnung;3;2040;20 - 66     ;Berlin                    ;2687,8
Bevölkerungsvorausberechnung;3;2045;20 - 66     ;Berlin                    ;2775,9
Bevölkerungsvorausberechnung;3;2050;20 - 66     ;Berlin                    ;2833,3
Bevölkerungsvorausberechnung;3;2055;20 - 66     ;Berlin                    ;2860,6
Bevölkerungsvorausberechnung;3;2060;20 - 66     ;Berlin                    ;2879
Bevölkerungsvorausberechnung;3;2065;20 - 66     ;Berlin                    ;2900,8
Bevölkerungsvorausberechnung;3;2070;20 - 66     ;Berlin                    ;2927,8
Bevölkerungsvorausberechnung;3;2021;20 - 66     ;Brandenburg               ;1518,6
Bevölkerungsvorausberechnung;3;2025;20 - 66     ;Brandenburg               ;1517,9
Bevölkerungsvorausberechnung;3;2030;20 - 66     ;Brandenburg               ;1473,9
Bevölkerungsvorausberechnung;3;2035;20 - 66     ;Brandenburg               ;1443,9
Bevölkerungsvorausberechnung;3;2040;20 - 66     ;Brandenburg               ;1458,9
Bevölkerungsvorausberechnung;3;2045;20 - 66     ;Brandenburg               ;1466
Bevölkerungsvorausberechnung;3;2050;20 - 66     ;Brandenburg               ;1436,9
Bevölkerungsvorausberechnung;3;2055;20 - 66     ;Brandenburg               ;1392,3
Bevölkerungsvorausberechnung;3;2060;20 - 66     ;Brandenburg               ;1376,4
Bevölkerungsvorausberechnung;3;2065;20 - 66     ;Brandenburg               ;1380,8
Bevölkerungsvorausberechnung;3;2070;20 - 66     ;Brandenburg               ;1387,5
Bevölkerungsvorausberechnung;3;2021;20 - 66     ;Bremen                    ;421,3
Bevölkerungsvorausberechnung;3;2025;20 - 66     ;Bremen                    ;432
Bevölkerungsvorausberechnung;3;2030;20 - 66     ;Bremen                    ;430,5
Bevölkerungsvorausberechnung;3;2035;20 - 66     ;Bremen                    ;425,6
Bevölkerungsvorausberechnung;3;2040;20 - 66     ;Bremen                    ;432,8
Bevölkerungsvorausberechnung;3;2045;20 - 66     ;Bremen                    ;443,4
Bevölkerungsvorausberechnung;3;2050;20 - 66     ;Bremen                    ;451,9
Bevölkerungsvorausberechnung;3;2055;20 - 66     ;Bremen                    ;458,6
Bevölkerungsvorausberechnung;3;2060;20 - 66     ;Bremen                    ;463,6
Bevölkerungsvorausberechnung;3;2065;20 - 66     ;Bremen                    ;467,2
Bevölkerungsvorausberechnung;3;2070;20 - 66     ;Bremen                    ;470,7
Bevölkerungsvorausberechnung;3;2021;20 - 66     ;Hamburg                   ;1203,1
Bevölkerungsvorausberechnung;3;2025;20 - 66     ;Hamburg                   ;1239
Bevölkerungsvorausberechnung;3;2030;20 - 66     ;Hamburg                   ;1245,9
Bevölkerungsvorausberechnung;3;2035;20 - 66     ;Hamburg                   ;1237,2
Bevölkerungsvorausberechnung;3;2040;20 - 66     ;Hamburg                   ;1252,5
Bevölkerungsvorausberechnung;3;2045;20 - 66     ;Hamburg                   ;1272,5
Bevölkerungsvorausberechnung;3;2050;20 - 66     ;Hamburg                   ;1285,3
Bevölkerungsvorausberechnung;3;2055;20 - 66     ;Hamburg                   ;1292,8
Bevölkerungsvorausberechnung;3;2060;20 - 66     ;Hamburg                   ;1293,5
Bevölkerungsvorausberechnung;3;2065;20 - 66     ;Hamburg                   ;1289,9
Bevölkerungsvorausberechnung;3;2070;20 - 66     ;Hamburg                   ;1288,6
Bevölkerungsvorausberechnung;3;2021;20 - 66     ;Hessen                    ;3922,5
Bevölkerungsvorausberechnung;3;2025;20 - 66     ;Hessen                    ;3987,7
Bevölkerungsvorausberechnung;3;2030;20 - 66     ;Hessen                    ;3935,1
Bevölkerungsvorausberechnung;3;2035;20 - 66     ;Hessen                    ;3848,3
Bevölkerungsvorausberechnung;3;2040;20 - 66     ;Hessen                    ;3865,4
Bevölkerungsvorausberechnung;3;2045;20 - 66     ;Hessen                    ;3919,7
Bevölkerungsvorausberechnung;3;2050;20 - 66     ;Hessen                    ;3948,9
Bevölkerungsvorausberechnung;3;2055;20 - 66     ;Hessen                    ;3960,5
Bevölkerungsvorausberechnung;3;2060;20 - 66     ;Hessen                    ;3957,2
Bevölkerungsvorausberechnung;3;2065;20 - 66     ;Hessen                    ;3957,6
Bevölkerungsvorausberechnung;3;2070;20 - 66     ;Hessen                    ;3972,2
Bevölkerungsvorausberechnung;3;2021;20 - 66     ;Mecklenburg-Vorpo         ;966,7
Bevölkerungsvorausberechnung;3;2025;20 - 66     ;Mecklenburg-Vorpo         ;945,9
Bevölkerungsvorausberechnung;3;2030;20 - 66     ;Mecklenburg-Vorpo         ;900,1
Bevölkerungsvorausberechnung;3;2035;20 - 66     ;Mecklenburg-Vorpo         ;869,2
Bevölkerungsvorausberechnung;3;2040;20 - 66     ;Mecklenburg-Vorpo         ;867,2
Bevölkerungsvorausberechnung;3;2045;20 - 66     ;Mecklenburg-Vorpo         ;862,4
Bevölkerungsvorausberechnung;3;2050;20 - 66     ;Mecklenburg-Vorpo         ;838,8
Bevölkerungsvorausberechnung;3;2055;20 - 66     ;Mecklenburg-Vorpo         ;810
Bevölkerungsvorausberechnung;3;2060;20 - 66     ;Mecklenburg-Vorpo         ;803,8
Bevölkerungsvorausberechnung;3;2065;20 - 66     ;Mecklenburg-Vorpo         ;810,8
Bevölkerungsvorausberechnung;3;2070;20 - 66     ;Mecklenburg-Vorpo         ;814,3
Bevölkerungsvorausberechnung;3;2021;20 - 66     ;Niedersachsen             ;4908,6
Bevölkerungsvorausberechnung;3;2025;20 - 66     ;Niedersachsen             ;5000,2
Bevölkerungsvorausberechnung;3;2030;20 - 66     ;Niedersachsen             ;4914,6
Bevölkerungsvorausberechnung;3;2035;20 - 66     ;Niedersachsen             ;4782,8
Bevölkerungsvorausberechnung;3;2040;20 - 66     ;Niedersachsen             ;4808,9
Bevölkerungsvorausberechnung;3;2045;20 - 66     ;Niedersachsen             ;4907,4
Bevölkerungsvorausberechnung;3;2050;20 - 66     ;Niedersachsen             ;4974,9
Bevölkerungsvorausberechnung;3;2055;20 - 66     ;Niedersachsen             ;5010,9
Bevölkerungsvorausberechnung;3;2060;20 - 66     ;Niedersachsen             ;5025,7
Bevölkerungsvorausberechnung;3;2065;20 - 66     ;Niedersachsen             ;5041,7
Bevölkerungsvorausberechnung;3;2070;20 - 66     ;Niedersachsen             ;5071,1
Bevölkerungsvorausberechnung;3;2021;20 - 66     ;Nordrhein-Westfal         ;11111,9
Bevölkerungsvorausberechnung;3;2025;20 - 66     ;Nordrhein-Westfal         ;11128,7
Bevölkerungsvorausberechnung;3;2030;20 - 66     ;Nordrhein-Westfal         ;10840,6
Bevölkerungsvorausberechnung;3;2035;20 - 66     ;Nordrhein-Westfal         ;10496,2
Bevölkerungsvorausberechnung;3;2040;20 - 66     ;Nordrhein-Westfal         ;10500,8
Bevölkerungsvorausberechnung;3;2045;20 - 66     ;Nordrhein-Westfal         ;10635,9
Bevölkerungsvorausberechnung;3;2050;20 - 66     ;Nordrhein-Westfal         ;10692,9
Bevölkerungsvorausberechnung;3;2055;20 - 66     ;Nordrhein-Westfal         ;10673,6
Bevölkerungsvorausberechnung;3;2060;20 - 66     ;Nordrhein-Westfal         ;10582,4
Bevölkerungsvorausberechnung;3;2065;20 - 66     ;Nordrhein-Westfal         ;10505,5
Bevölkerungsvorausberechnung;3;2070;20 - 66     ;Nordrhein-Westfal         ;10486,3
Bevölkerungsvorausberechnung;3;2021;20 - 66     ;Rheinland-Pfalz           ;2536,1
Bevölkerungsvorausberechnung;3;2025;20 - 66     ;Rheinland-Pfalz           ;2553,5
Bevölkerungsvorausberechnung;3;2030;20 - 66     ;Rheinland-Pfalz           ;2488,3
Bevölkerungsvorausberechnung;3;2035;20 - 66     ;Rheinland-Pfalz           ;2420,1
Bevölkerungsvorausberechnung;3;2040;20 - 66     ;Rheinland-Pfalz           ;2437,3
Bevölkerungsvorausberechnung;3;2045;20 - 66     ;Rheinland-Pfalz           ;2482,6
Bevölkerungsvorausberechnung;3;2050;20 - 66     ;Rheinland-Pfalz           ;2501,5
Bevölkerungsvorausberechnung;3;2055;20 - 66     ;Rheinland-Pfalz           ;2500,1
Bevölkerungsvorausberechnung;3;2060;20 - 66     ;Rheinland-Pfalz           ;2485,6
Bevölkerungsvorausberechnung;3;2065;20 - 66     ;Rheinland-Pfalz           ;2481,7
Bevölkerungsvorausberechnung;3;2070;20 - 66     ;Rheinland-Pfalz           ;2493,6
Bevölkerungsvorausberechnung;3;2021;20 - 66     ;Saarland                  ;603,2
Bevölkerungsvorausberechnung;3;2025;20 - 66     ;Saarland                  ;592,6
Bevölkerungsvorausberechnung;3;2030;20 - 66     ;Saarland                  ;563,1
Bevölkerungsvorausberechnung;3;2035;20 - 66     ;Saarland                  ;538,3
Bevölkerungsvorausberechnung;3;2040;20 - 66     ;Saarland                  ;537
Bevölkerungsvorausberechnung;3;2045;20 - 66     ;Saarland                  ;543,3
Bevölkerungsvorausberechnung;3;2050;20 - 66     ;Saarland                  ;543,7
Bevölkerungsvorausberechnung;3;2055;20 - 66     ;Saarland                  ;540,3
Bevölkerungsvorausberechnung;3;2060;20 - 66     ;Saarland                  ;534,1
Bevölkerungsvorausberechnung;3;2065;20 - 66     ;Saarland                  ;530,4
Bevölkerungsvorausberechnung;3;2070;20 - 66     ;Saarland                  ;530,4
Bevölkerungsvorausberechnung;3;2021;20 - 66     ;Sachsen                   ;2357,7
Bevölkerungsvorausberechnung;3;2025;20 - 66     ;Sachsen                   ;2341,5
Bevölkerungsvorausberechnung;3;2030;20 - 66     ;Sachsen                   ;2280,6
Bevölkerungsvorausberechnung;3;2035;20 - 66     ;Sachsen                   ;2241,2
Bevölkerungsvorausberechnung;3;2040;20 - 66     ;Sachsen                   ;2244,1
Bevölkerungsvorausberechnung;3;2045;20 - 66     ;Sachsen                   ;2237,2
Bevölkerungsvorausberechnung;3;2050;20 - 66     ;Sachsen                   ;2192,3
Bevölkerungsvorausberechnung;3;2055;20 - 66     ;Sachsen                   ;2140,3
Bevölkerungsvorausberechnung;3;2060;20 - 66     ;Sachsen                   ;2141,6
Bevölkerungsvorausberechnung;3;2065;20 - 66     ;Sachsen                   ;2170,4
Bevölkerungsvorausberechnung;3;2070;20 - 66     ;Sachsen                   ;2184,3
Bevölkerungsvorausberechnung;3;2021;20 - 66     ;Sachsen-Anhalt            ;1278,5
Bevölkerungsvorausberechnung;3;2025;20 - 66     ;Sachsen-Anhalt            ;1233
Bevölkerungsvorausberechnung;3;2030;20 - 66     ;Sachsen-Anhalt            ;1157,2
Bevölkerungsvorausberechnung;3;2035;20 - 66     ;Sachsen-Anhalt            ;1101,7
Bevölkerungsvorausberechnung;3;2040;20 - 66     ;Sachsen-Anhalt            ;1081,7
Bevölkerungsvorausberechnung;3;2045;20 - 66     ;Sachsen-Anhalt            ;1072,6
Bevölkerungsvorausberechnung;3;2050;20 - 66     ;Sachsen-Anhalt            ;1044,1
Bevölkerungsvorausberechnung;3;2055;20 - 66     ;Sachsen-Anhalt            ;1011,2
Bevölkerungsvorausberechnung;3;2060;20 - 66     ;Sachsen-Anhalt            ;1005,5
Bevölkerungsvorausberechnung;3;2065;20 - 66     ;Sachsen-Anhalt            ;1015,4
Bevölkerungsvorausberechnung;3;2070;20 - 66     ;Sachsen-Anhalt            ;1020,4
Bevölkerungsvorausberechnung;3;2021;20 - 66     ;Schleswig-Holstei         ;1775
Bevölkerungsvorausberechnung;3;2025;20 - 66     ;Schleswig-Holstei         ;1804,8
Bevölkerungsvorausberechnung;3;2030;20 - 66     ;Schleswig-Holstei         ;1774,9
Bevölkerungsvorausberechnung;3;2035;20 - 66     ;Schleswig-Holstei         ;1717,1
Bevölkerungsvorausberechnung;3;2040;20 - 66     ;Schleswig-Holstei         ;1716,7
Bevölkerungsvorausberechnung;3;2045;20 - 66     ;Schleswig-Holstei         ;1736,7
Bevölkerungsvorausberechnung;3;2050;20 - 66     ;Schleswig-Holstei         ;1740,5
Bevölkerungsvorausberechnung;3;2055;20 - 66     ;Schleswig-Holstei         ;1732,5
Bevölkerungsvorausberechnung;3;2060;20 - 66     ;Schleswig-Holstei         ;1717,1
Bevölkerungsvorausberechnung;3;2065;20 - 66     ;Schleswig-Holstei         ;1706,7
Bevölkerungsvorausberechnung;3;2070;20 - 66     ;Schleswig-Holstei         ;1705,1
Bevölkerungsvorausberechnung;3;2021;20 - 66     ;Thüringen                 ;1246,8
Bevölkerungsvorausberechnung;3;2025;20 - 66     ;Thüringen                 ;1215,1
Bevölkerungsvorausberechnung;3;2030;20 - 66     ;Thüringen                 ;1149,7
Bevölkerungsvorausberechnung;3;2035;20 - 66     ;Thüringen                 ;1105,5
Bevölkerungsvorausberechnung;3;2040;20 - 66     ;Thüringen                 ;1088,7
Bevölkerungsvorausberechnung;3;2045;20 - 66     ;Thüringen                 ;1079
Bevölkerungsvorausberechnung;3;2050;20 - 66     ;Thüringen                 ;1051,8
Bevölkerungsvorausberechnung;3;2055;20 - 66     ;Thüringen                 ;1024,3
Bevölkerungsvorausberechnung;3;2060;20 - 66     ;Thüringen                 ;1024,3
Bevölkerungsvorausberechnung;3;2065;20 - 66     ;Thüringen                 ;1037,5
Bevölkerungsvorausberechnung;3;2070;20 - 66     ;Thüringen                 ;1044,6
Bevölkerungsvorausberechnung;3;2021;20 - 66     ;Ostdeutsche Fläch         ;7368,3
Bevölkerungsvorausberechnung;3;2025;20 - 66     ;Ostdeutsche Fläch         ;7253,4
Bevölkerungsvorausberechnung;3;2030;20 - 66     ;Ostdeutsche Fläch         ;6961,6
Bevölkerungsvorausberechnung;3;2035;20 - 66     ;Ostdeutsche Fläch         ;6761,6
Bevölkerungsvorausberechnung;3;2040;20 - 66     ;Ostdeutsche Fläch         ;6740,6
Bevölkerungsvorausberechnung;3;2045;20 - 66     ;Ostdeutsche Fläch         ;6717,2
Bevölkerungsvorausberechnung;3;2050;20 - 66     ;Ostdeutsche Fläch         ;6563,9
Bevölkerungsvorausberechnung;3;2055;20 - 66     ;Ostdeutsche Fläch         ;6378,1
Bevölkerungsvorausberechnung;3;2060;20 - 66     ;Ostdeutsche Fläch         ;6351,6
Bevölkerungsvorausberechnung;3;2065;20 - 66     ;Ostdeutsche Fläch         ;6414,9
Bevölkerungsvorausberechnung;3;2070;20 - 66     ;Ostdeutsche Fläch         ;6451,1
Bevölkerungsvorausberechnung;3;2021;20 - 66     ;Westdeutsche Fläc         ;40089,4
Bevölkerungsvorausberechnung;3;2025;20 - 66     ;Westdeutsche Fläc         ;40595,1
Bevölkerungsvorausberechnung;3;2030;20 - 66     ;Westdeutsche Fläc         ;39844,7
Bevölkerungsvorausberechnung;3;2035;20 - 66     ;Westdeutsche Fläc         ;38824,5
Bevölkerungsvorausberechnung;3;2040;20 - 66     ;Westdeutsche Fläc         ;38997,2
Bevölkerungsvorausberechnung;3;2045;20 - 66     ;Westdeutsche Fläc         ;39637,3
Bevölkerungsvorausberechnung;3;2050;20 - 66     ;Westdeutsche Fläc         ;39954,7
Bevölkerungsvorausberechnung;3;2055;20 - 66     ;Westdeutsche Fläc         ;39998,8
Bevölkerungsvorausberechnung;3;2060;20 - 66     ;Westdeutsche Fläc         ;39820,6
Bevölkerungsvorausberechnung;3;2065;20 - 66     ;Westdeutsche Fläc         ;39703,9
Bevölkerungsvorausberechnung;3;2070;20 - 66     ;Westdeutsche Fläc         ;39783,2
Bevölkerungsvorausberechnung;3;2021;20 - 66     ;Stadtstaaten              ;3991,2
Bevölkerungsvorausberechnung;3;2025;20 - 66     ;Stadtstaaten              ;4180,1
Bevölkerungsvorausberechnung;3;2030;20 - 66     ;Stadtstaaten              ;4238,8
Bevölkerungsvorausberechnung;3;2035;20 - 66     ;Stadtstaaten              ;4263,5
Bevölkerungsvorausberechnung;3;2040;20 - 66     ;Stadtstaaten              ;4373
Bevölkerungsvorausberechnung;3;2045;20 - 66     ;Stadtstaaten              ;4491,8
Bevölkerungsvorausberechnung;3;2050;20 - 66     ;Stadtstaaten              ;4570,6
Bevölkerungsvorausberechnung;3;2055;20 - 66     ;Stadtstaaten              ;4612,1
Bevölkerungsvorausberechnung;3;2060;20 - 66     ;Stadtstaaten              ;4636
Bevölkerungsvorausberechnung;3;2065;20 - 66     ;Stadtstaaten              ;4658
Bevölkerungsvorausberechnung;3;2070;20 - 66     ;Stadtstaaten              ;4687,1
Bevölkerungsvorausberechnung;3;2021;67 und älter;Baden-Württemberg         ;2052,5
Bevölkerungsvorausberechnung;3;2025;67 und älter;Baden-Württemberg         ;2168,8
Bevölkerungsvorausberechnung;3;2030;67 und älter;Baden-Württemberg         ;2409,5
Bevölkerungsvorausberechnung;3;2035;67 und älter;Baden-Württemberg         ;2669,8
Bevölkerungsvorausberechnung;3;2040;67 und älter;Baden-Württemberg         ;2775,2
Bevölkerungsvorausberechnung;3;2045;67 und älter;Baden-Württemberg         ;2774,7
Bevölkerungsvorausberechnung;3;2050;67 und älter;Baden-Württemberg         ;2798,6
Bevölkerungsvorausberechnung;3;2055;67 und älter;Baden-Württemberg         ;2841
Bevölkerungsvorausberechnung;3;2060;67 und älter;Baden-Württemberg         ;2911,8
Bevölkerungsvorausberechnung;3;2065;67 und älter;Baden-Württemberg         ;2996,4
Bevölkerungsvorausberechnung;3;2070;67 und älter;Baden-Württemberg         ;3078,9
Bevölkerungsvorausberechnung;3;2021;67 und älter;Bayern                    ;2442,6
Bevölkerungsvorausberechnung;3;2025;67 und älter;Bayern                    ;2577,2
Bevölkerungsvorausberechnung;3;2030;67 und älter;Bayern                    ;2862,1
Bevölkerungsvorausberechnung;3;2035;67 und älter;Bayern                    ;3175,5
Bevölkerungsvorausberechnung;3;2040;67 und älter;Bayern                    ;3302,5
Bevölkerungsvorausberechnung;3;2045;67 und älter;Bayern                    ;3308,6
Bevölkerungsvorausberechnung;3;2050;67 und älter;Bayern                    ;3343,8
Bevölkerungsvorausberechnung;3;2055;67 und älter;Bayern                    ;3397,1
Bevölkerungsvorausberechnung;3;2060;67 und älter;Bayern                    ;3490,5
Bevölkerungsvorausberechnung;3;2065;67 und älter;Bayern                    ;3601,1
Bevölkerungsvorausberechnung;3;2070;67 und älter;Bayern                    ;3700
Bevölkerungsvorausberechnung;3;2021;67 und älter;Berlin                    ;632,3
Bevölkerungsvorausberechnung;3;2025;67 und älter;Berlin                    ;640,3
